1950114	26	5			25	0	0			0	1050393	1050394			1050395	1	1	1	1	1	4	4	4	4	4
1950115	26	5			25	0	0			0	1050334	1050336			1050335	1	1	1	1	1	4	4	4	4	4
1950116	26	5			25	0	0			0	1050337	1050339			1050338	1	1	1	1	1	4	4	4	4	4
1950117	26	5			25	0	0			0	1050340	1050342			1050341	1	1	1	1	1	4	4	4	4	4
1950118	26	5			25	0	0			0	1050343	1050345			1050344	1	1	1	1	1	4	4	4	4	4
1950119	26	5			25	0	0			0	1050346	1050348			1050347	1	1	1	1	1	4	4	4	4	4
1950120	26	5			25	0	0			0	1050349	1050351			1050350	1	1	1	1	1	4	4	4	4	4
1950121	26	5			25	0	0			0	1050352	1050354			1050353	1	1	1	1	1	4	4	4	4	4
1950122	26	5			25	0	0			0	1050355	1050356			1050357	1	1	1	1	1	4	4	4	4	4
1950123	26	5			25	0	0			0	1050358	1050360			1050359	1	1	1	1	1	4	4	4	4	4
1950124	26	5			25	0	0			0	1050361	1050363			1050362	1	1	1	1	1	4	4	4	4	4
1950125	26	5			25	0	0			0	1050364	1050366			1050365	1	1	1	1	1	4	4	4	4	4
1950126	26	5			25	0	0			0	1050367	1050369			1050368	1	1	1	1	1	4	4	4	4	4
1950127	26	5			25	0	0			0	1050370	1050372			1050371	1	1	1	1	1	4	4	4	4	4
1950128	26	5			25	0	0			0	1050373	1050375			1050374	1	1	1	1	1	4	4	4	4	4
1950129	26				25	0	0			0	1050379				1050380	1	1	1	1	1	4	4	4	4	4
1950130	26	5			25	0	0			0	1050376	1050378			1050377	1	1	1	1	1	4	4	4	4	4
1950131	26	25				0	0				1050830	1050832				1	1	1	1	1	4	4	4	4	4
1950133	26					0					1050885					3	3	3	3	3	4	4	4	4	4
1950134	26					0					1050886					3	3	3	3	3	4	4	4	4	4
1950135	26					0					1050887					3	3	3	3	3	4	4	4	4	4
1950136	26	5			25	0	0			0	1050888	1050889			1050890	3	3	3	3	3	4	4	4	4	4
1950137	26	5			25	0	0			0	1050891	1050892			1050893	3	3	3	3	3	4	4	4	4	4
1950138	26				25	0				0	1050894				1050909	3	3	3	3	3	4	4	4	4	4
1950139	26				25	0				0	1050895				1050896	3	3	3	3	3	4	4	4	4	4
1950140	26	6				0	0				1050898	1050902				3	3	3	3	3	4	4	4	4	4
1950141	26	6				0	0				1050899	1050903				3	3	3	3	3	4	4	4	4	4
1950142	1	6				0	0			0	1050900	1050901				3	3	3	3	3	4	4	4	4	4
1950143	26	19			25	0	0			0	1050904	1050908			1050905	3	3	3	3	3	4	4	4	4	4
1950144	26				25	0				0	1050906				1050907	3	3	3	3	3	4	4	4	4	4
1950145	26				25	0				0	1050910				1050911	3	3	3	3	3	4	4	4	4	4
1950146	26				25	0				0	1050912				1050913	3	3	3	3	3	4	4	4	4	4
1950147	26				25	0				0	1050914				1050915	3	3	3	3	3	4	4	4	4	4
1950148	26				25	0				0	1050916				1050917	3	3	3	3	3	4	4	4	4	4
1950149	26					0	3				1051756	1051756				1	1				4	4			
1950150	26	3			25	0	2			0	1051841	1051841			1051842	1	1			1	4	4			4
1950151	26				25	0				0	1052341				1052342	1				1	4				4
1950152	26	3			25	0	2			0	1052420	1052421			1052422	1	1			1	4	4			4
1950153	7					0					1053238					3	3	3	3	3	4	4	4	4	4
1950154	7	26				0	0				1053238	1053239				3	3	3	3	3	4	4	4	4	4
1950155	26					0					1053137					3	3	3	3	3	4	4	4	4	4
1950156	26					0					1053135					3	3	3	3	3	4	4	4	4	4
1950157	26	5	25			0	0	0			1053507	1053508	1053509			3	3	3	3	3	4	4	4	4	4
1950158	26	5	7	25		0	0	0	0		1053510	1053511	1053512	1053513		3	3	3	3	3	4	4	4	4	4
1950159	26	5	25			0	0	0			1053514	1053515	1053516			3	3	3	3	3	4	4	4	4	4
1950160	26	5	25			0	0	0			1053517	1053518	1053519			3	3	3	3	3	4	4	4	4	4
1950161	26	5	7	13	25	0	0	0	0	0	1053520	1053521	1053523	1053522	1053524	3	3	3	3	3	4	4	4	4	4
1950162	26	7	25			0	0	0			1053531	1053532	1053533			3	3	3	3	3	4	4	4	4	4
1950163	26	25				0	0				1053525	1053526				3	3	3	3	3	4	4	4	4	4
1950164	5	9	11	17	25	0	0	0	0	0	1053528	1053528	1053529	1053530	1053527	3	3	3	3	3	4	4	4	4	4
1950165	26	5	7	11	25	89	1	1	1	0	1054623	1054624	1054624	1054624	1054625	1	1	1	1	1	1	1	1	1	1
1950166	25	26				0	0				1109525	1109526				1	1	1	1	1	1	1	1	1	1		
1950167	26	5	7	11	25	0	2	2	2	0	1054701	1054702	1054702	1054702	1054703	1	1	1	1	1	1	1	1	1	1
1960001	26				25	0				0	1960001				1960003	1	1	1	1	1	4	4	4	4	4
1960002	26				25	0				0	1960002				1960003	1	1	1	1	1	4	4	4	4	4
1960003		5					2					1960004				1	1	1	1	1	4	4	4	4	4
1960004		5					2					1960005				1	1	1	1	1	4	4	4	4	4
1960005		5					2					1960006				1	1	1	1	1	4	4	4	4	4
1960006	26					0					1101885					1					4				
1960007	26	7	17	25		0	3	3	3		1101886	1101887	1101888	1101889		1	1	1	1		4	4	4	4	
1960008	26	6			25	0	0			0	1102081	1102082			1102083	3	3	3	3	3	4	4	4	4	4
1960009	26				25	0				0	1102089				1102090	3	3	3	3	3	4	4	4	4	4
1960010	26	5	25			0	2	3			1102220	1102238	1102219			1	1	1			4	4	4		
1960011	26					0					1102239				1						4				
1960012	26					0					1102240				1						4				
1960013	26	5	7	11	25	0	2	2	2	0	1102544	1102555	1102544	1102555	1102554	1	1	1	1	1	1	1	1	1	1
1960014	26	5	7	11	25	0	2	2	2	0	1102550	1102551	1102552	1102553	1102556	1	1	1	1	1	1	1	1	1	1
1960015	26	5	7	11	25	0	2	2	2	0	1102557	1102558	1102559	1102560	1102561	1	1	1	1	1	1	1	1	1	1
1960016	26	5	7	11	25	0	2	2	2	0	1102549	1102546	1102546	1102546	1102547	1	1	1	1	1	1	1	1	1	1
1960017	26	5	7	11	25	0	2	2	2	0	1102548	1102546	1102546	1102546	1102547	1	1	1	1	1	1	1	1	1	1
1960018	26	5	7	11	25	0	2	2	2	0	1102548	1102546	1102546	1102546	1102547	1	1	1	1	1	1	1	1	1	1
1960019	26	5	7	11	25	0	2	2	2	0	1102545	1102546	1102546	1102546	1102547	1	1	1	1	1	1	1	1	1	1
1960020	5					0					1102662					3	3	3	3	3	4	4	4	4	4
1960021	25					0					1102663					3	3	3	3	3	4	4	4	4	4
1960022	26	7				0	0				1102664	1102666				3	3	3	3	3	4	4	4	4	4
1960023	5					0					1102665					3	3	3	3	3	4	4	4	4	4
1960024	5					0					1102667					3	3	3	3	3	4	4	4	4	4
1960025	5					0					1102668					3	3	3	3	3	4	4	4	4	4
1960026	1	25				0	0				1102670	1102671				3	3	3	3	3	4	4	4	4	4
1960027	7					0					1102672					3	3	3	3	3	4	4	4	4	4
1960028	5	7				0	0				1102669	1102672				3	3	3	3	3	4	4	4	4	4
1960029	26	5	7	11	25	89	2	2	2	0	1109304	1109305	1109306	1109305	1109307	1	1	1	1	1	1	1	1	1	1
1960030	26					89					1109406					2	1	1	1	1	3	1	1	1	1
